Arrival,0.02338088178239974
Arrival,0.027560783012246723
Arrival,0.04108573226563157
Arrival,0.05395956077997622
Arrival,0.05654020357760305
Arrival,0.06086358110265006
Arrival,0.08706233968145496
Arrival,0.11237845601879096
Arrival,0.11276865810093618
Arrival,0.12156593834812268
Arrival,0.13126217596439754
Arrival,0.13153090600163442
Arrival,0.20261118903792733
Arrival,0.22409625153893076
Arrival,0.22643387106242624
Arrival,0.23215096422427922
Arrival,0.24913384234497238
Arrival,0.26314650182841876
Arrival,0.2776652519125438
Arrival,0.27888873547346754
Arrival,0.2904492844302784
Arrival,0.2957497619879562
Arrival,0.3066406605598349
Arrival,0.3322359595498389
Arrival,0.35082023432831405
Arrival,0.35214315110414973
Arrival,0.36297461064743636
Arrival,0.37244365300583687
Arrival,0.3914922466196988
Arrival,0.39419947515263226
Arrival,0.3953813983061308
Arrival,0.4088980092381266
Arrival,0.41181279542731436
Arrival,0.42109344052387165
Arrival,0.43011395447425077
Arrival,0.47743627073298645
Arrival,0.4961077957704226
Arrival,0.4989733149037659
Arrival,0.5013262051737297
Arrival,0.513687474816519
Arrival,0.5256365744810407
Arrival,0.5268690542118177
Arrival,0.532474020498647
Arrival,0.5459427172678523
Arrival,0.5514526793111474
Arrival,0.6005508828612164
Arrival,0.60828423054121
Arrival,0.6189840647590512
Arrival,0.6341827729825331
Arrival,0.6365122351126964
Arrival,0.6387499957031716
Arrival,0.705776786992435
Arrival,0.7142489994555637
Arrival,0.7383521412026715
Arrival,0.7401361240711946
Arrival,0.7440083891473995
Arrival,0.7447208160051683
Arrival,0.7467826868245413
Arrival,0.7509945384096628
Arrival,0.7561614453899692
Arrival,0.7792248393873193
Arrival,0.8050387397763684
Arrival,0.8192404532949275
Arrival,0.8404377058712197
Arrival,0.8429141255854172
Arrival,0.8541265608797296
Arrival,0.8547715654502708
Arrival,0.8709812932721811
Arrival,0.8710375207109221
Arrival,0.8905012823151708
Arrival,0.8925953135821173
Arrival,0.9023557326716801
Arrival,0.9185721626934419
Arrival,0.920142706408157
Arrival,0.958024822376832
Arrival,0.9601975547437461
Arrival,0.9617679770040394
Arrival,0.9712046122540637
Arrival,0.9959103347007592
Arrival,1.0031386806943643
Arrival,1.0108603194766284
Arrival,1.022613019471586
Arrival,1.0313298002218982
Arrival,1.0498349802046623
Arrival,1.052656276969236
Arrival,1.0843186060744938
Arrival,1.0921536111746073
Arrival,1.1287895628030131
Arrival,1.15806902651936
Arrival,1.1596382964213512
Arrival,1.189069471730743
Arrival,1.2526964546710893
Arrival,1.2702655408475536
Arrival,1.273017243179299
Arrival,1.2737292974533168
Arrival,1.2942920213240896
Arrival,1.2967222748314957
Arrival,1.3014301244367181
Arrival,1.325877505396882
Arrival,1.337749672622417
Arrival,1.340852067138344
Arrival,1.3849685477691753
Arrival,1.4053217976091696
Arrival,1.4098877182882636
Arrival,1.4105245619077158
Arrival,1.4324442971942828
Arrival,1.4339844430035098
Arrival,1.4706340938372209
Arrival,1.47150338406219
Arrival,1.5070511432772251
Arrival,1.5079999187742754
Arrival,1.5204715447603472
Arrival,1.5213688680051474
Arrival,1.5331740530334181
Arrival,1.533890917311121
Arrival,1.5650479755966389
Arrival,1.5722460057310772
Arrival,1.5786680733604104
Arrival,1.5811475274140632
Arrival,1.583987850352514
Arrival,1.611805030463824
Arrival,1.6158770400866755
Arrival,1.6190427849226385
Arrival,1.6220616252913356
Arrival,1.6281757342548917
Arrival,1.6333623629420322
